,Job_title,Annual_salary,Age,Sex,Race,Experience_years
1804,Trooper,69540.96,34,M,WHITE,11.26374942675072
1805,Trooper,64918.92,55,F,WHITE,7.945406134280649
1806,Trooper,53241.96,36,M,WHITE,4.805026797264831
1807,Corporal,79323.0,51,M,WHITE,25.862269588013444
1808,"Sergeant, Public Safety",86494.92,49,M,WHITE,22.45357536431275
1809,"Captain, Public Safety",106405.92,44,M,WHITE,22.204425826676797
1810,Trooper,53241.96,23,M,WHITE,3.98091678816129
1811,Trooper,72612.96,40,M,WHITE,16.91752739618199
1812,Corporal,69540.96,35,M,WHITE,11.26374942675072
1813,Trooper,69540.96,47,M,WHITE,15.764868546239827
1814,Trooper,69540.96,39,M,HISPA,12.758646652566446
1815,Trooper,53241.96,26,M,HISPA,3.4826177128893816
1816,"Sergeant, Public Safety",86494.92,68,M,HISPA,17.254289958041575
1817,Trooper,69540.96,39,M,HISPA,11.989294783602675
1818,"Sergeant, Public Safety",84390.96,60,M,HISPA,21.26532372327974
1819,"Lieutenant, Public Safety",95191.92,49,M,HISPA,26.073088427551557
1820,Corporal,69540.96,46,M,HISPA,11.395168963086169
1821,Probationary Trooper,44082.0,25,M,WHITE,2.5818463075901628
1822,Trooper,53241.96,34,M,HISPA,4.306727721992923
1823,Trooper,79323.0,47,M,WHITE,24.654852597931512
1824,Probationary Trooper,44082.0,25,M,HISPA,2.9843186376174735
1825,Trooper,64918.92,31,M,HISPA,6.970711239792741
1826,Trooper,53241.96,24,M,HISPA,4.805026797264831
1827,Trooper,53241.96,35,F,HISPA,3.98091678816129
1828,Trooper,64918.92,27,M,HISPA,6.472412164520832
1829,Trooper,64918.92,32,M,HISPA,3.4826177128893816
1830,"Sergeant, Public Safety",84390.96,50,M,HISPA,19.33509928335284
1831,Trooper,79323.0,64,M,HISPA,16.753252975762678
1832,Trooper,79323.0,47,F,HISPA,25.862269588013444
1833,Trooper,53241.96,26,F,HISPA,4.977514938705107
1834,"Sergeant, Public Safety",77638.92,36,M,HISPA,13.946898293599459
1835,Trooper,53241.96,27,M,HISPA,4.479215863433199
1836,Trooper,53241.96,26,M,WHITE,3.808428646721014
1837,Trooper,53241.96,31,M,WHITE,4.977514938705107
1838,Trooper,69540.96,51,M,WHITE,10.4588047666961
1839,"Sergeant, Public Safety",72711.0,29,M,WHITE,8.443705209552558
1840,Corporal,72612.96,44,M,WHITE,14.828504349849757
1841,Trooper,72612.96,50,M,WHITE,16.91752739618199
1842,Trooper,72612.96,48,F,HISPA,15.937356687680102
1843,Trooper,72612.96,39,M,HISPA,17.221435073957714
1844,Trooper,53241.96,29,M,HISPA,4.977514938705107
1845,Trooper,53241.96,30,M,WHITE,4.306727721992923
1846,Trooper,53241.96,26,M,WHITE,4.479215863433199
1847,Trooper,79323.0,52,M,BLACK,26.073088427551557
1848,Trooper,69540.96,35,M,WHITE,13.388365264173803
1849,Trooper,53241.96,29,F,WHITE,3.98091678816129
1850,Trooper,69540.96,40,M,WHITE,13.580018754662998
1851,Probationary Trooper,44082.0,35,M,BLACK,2.9843186376174735
1852,Trooper,69540.96,37,M,WHITE,13.256945727838353
1853,Trooper,53241.96,39,M,WHITE,4.306727721992923
1854,Trooper,64918.92,32,M,WHITE,8.443705209552558
1855,Probationary Trooper,44082.0,29,M,WHITE,2.9843186376174735
1856,Trooper,53241.96,52,M,WHITE,3.808428646721014
1857,Trooper,72612.96,59,M,WHITE,17.221435073957714
1858,Trooper,79323.0,64,M,BLACK,11.874302689309157
1859,Trooper,53241.96,27,M,WHITE,5.974113089248924
1860,Trooper,69540.96,37,M,WHITE,10.516300813842857
1861,Trooper,72612.96,50,M,WHITE,16.244002272462815
1862,Trooper,53241.96,25,M,HISPA,5.974113089248924
1863,"Lieutenant, Public Safety",95191.92,43,M,WHITE,22.721890250997625
1864,"Sergeant, Public Safety",84390.96,43,M,BLACK,20.287890921784843
1865,Trooper,64918.92,37,M,WHITE,8.443705209552558
1866,Trooper,53241.96,34,F,WHITE,4.306727721992923
1867,Corporal,75967.92,42,M,WHITE,18.56300950738208
1868,Corporal,69540.96,36,M,WHITE,13.618349452760837
1869,Trooper,53241.96,29,F,HISPA,5.475814013977015
1870,Trooper,53241.96,36,M,HISPA,4.805026797264831
1871,Trooper,53241.96,31,M,HISPA,4.805026797264831
1872,"Sergeant, Public Safety",80820.96,38,M,HISPA,17.221435073957714
1873,"Sergeant, Public Safety",80820.96,37,M,WHITE,14.828504349849757
1874,Trooper,64918.92,31,M,HISPA,7.351280313764143
1875,Trooper,69540.96,49,M,HISPA,12.909231537950813
1876,Trooper,75967.92,42,M,HISPA,19.33509928335284
1877,"Sergeant, Public Safety",72711.0,29,M,HISPA,8.936528470810488
1878,Corporal,72612.96,51,M,HISPA,17.840202057537116
1879,"Sergeant, Public Safety",77638.92,41,F,HISPA,13.793575501208101
1880,Trooper,53241.96,30,M,HISPA,4.479215863433199
1881,Trooper,53241.96,28,M,HISPA,8.137059624769845
1882,Trooper,53241.96,26,M,HISPA,5.475814013977015
1883,Trooper,53241.96,26,F,HISPA,4.977514938705107
1884,Trooper,53241.96,36,F,WHITE,3.98091678816129
1885,Trooper,69540.96,43,M,WHITE,12.758646652566446
1886,"Sergeant, Public Safety",84390.96,47,M,WHITE,21.26532372327974
1887,Trooper,64918.92,34,M,WHITE,3.6167751562318187
1888,Trooper,64918.92,34,M,WHITE,5.533310061123774
1889,"Sergeant, Public Safety",84390.96,42,M,WHITE,18.98464718645831
1890,Trooper,64918.92,34,M,WHITE,7.945406134280649
1891,Probationary Trooper,44082.0,37,M,WHITE,2.9843186376174735
1892,Trooper,53241.96,26,M,WHITE,3.98091678816129
1893,Corporal,79323.0,48,M,WHITE,22.45357536431275
1894,Trooper,72612.96,42,M,WHITE,14.828504349849757
1895,Trooper,72612.96,42,M,WHITE,14.828504349849757
1896,Trooper,79323.0,50,M,WHITE,25.17231702225234
1897,Trooper,53241.96,32,M,WHITE,3.4826177128893816
1898,Trooper,69540.96,50,M,WHITE,13.946898293599459
1899,"Lieutenant, Public Safety",89073.96,39,M,HISPA,17.840202057537116
1900,Trooper,53241.96,27,M,HISPA,4.479215863433199
1901,Probationary Trooper,44082.0,24,M,HISPA,2.5818463075901628
1902,Trooper,53241.96,33,M,HISPA,3.808428646721014
1903,Trooper,53241.96,28,F,HISPA,3.98091678816129
1904,Trooper,53241.96,26,M,HISPA,4.805026797264831
1905,Trooper,53241.96,28,M,HISPA,4.977514938705107
1906,Trooper,53241.96,24,M,HISPA,3.98091678816129
1907,Trooper,72612.96,49,M,HISPA,9.746948944879087
1908,"Sergeant, Public Safety",80820.96,47,M,HISPA,17.221435073957714
1909,Trooper,53241.96,28,M,HISPA,4.479215863433199
1910,Trooper,53241.96,24,M,HISPA,4.479215863433199
1911,"Sergeant, Public Safety",77638.92,41,M,HISPA,12.758646652566446
1912,Corporal,64918.92,40,M,HISPA,9.37733149893564
1913,Trooper,53241.96,24,M,HISPA,5.475814013977015
1914,Trooper,64918.92,34,M,HISPA,5.533310061123774
1915,"Sergeant, Public Safety",84390.96,46,M,HISPA,18.98464718645831
1916,Trooper,75967.92,53,M,WHITE,22.204425826676797
1917,Trooper,64918.92,33,M,WHITE,8.443705209552558
1918,"Sergeant, Public Safety",86494.92,57,M,WHITE,32.20600012320582
1919,"Sergeant, Public Safety",80820.96,46,M,WHITE,14.828504349849757
1920,Trooper,64918.92,28,M,HISPA,7.945406134280649
1921,Trooper,64918.92,28,F,HISPA,6.970711239792741
1922,Trooper,53241.96,33,M,BLACK,5.974113089248924
1923,Trooper,64918.92,35,M,WHITE,3.6167751562318187
1924,Trooper,79323.0,44,M,WHITE,25.17231702225234
1925,Trooper,64918.92,35,M,WHITE,5.475814013977015
1926,Probationary Trooper,44082.0,26,M,WHITE,2.9843186376174735
1927,Trooper,64918.92,29,M,WHITE,7.945406134280649
1928,Trooper,53241.96,24,F,WHITE,4.306727721992923
1929,Trooper,72612.96,40,M,WHITE,15.937356687680102
1930,Trooper,69540.96,38,M,BLACK,12.758646652566446
1931,Trooper,69540.96,32,M,WHITE,12.966727585097573
1932,Trooper,53241.96,43,M,HISPA,5.626398899361384
1933,Trooper,69540.96,45,M,HISPA,13.946898293599459
1934,Trooper,72612.96,37,M,WHITE,14.828504349849757
1935,Trooper,64918.92,27,M,WHITE,7.469010315064649
1936,Trooper,69540.96,58,M,WHITE,13.946898293599459
1937,"Sergeant, Public Safety",77638.92,37,M,HISPA,16.83812809297932
1938,Trooper,53241.96,29,M,HISPA,4.479215863433199
1939,Corporal,79323.0,63,M,WHITE,15.753916918211873
1940,"Sergeant, Public Safety",84390.96,50,M,WHITE,19.33509928335284
1941,Trooper,64918.92,30,M,BLACK,7.945406134280649
1942,Trooper,75967.92,46,M,WHITE,18.56300950738208
1943,"Sergeant, Public Safety",80820.96,37,M,WHITE,17.221435073957714
1944,Trooper,69540.96,35,M,WHITE,13.087195493405067
1945,Trooper,64918.92,29,M,BLACK,4.977514938705107
1946,Trooper,53241.96,26,M,WHITE,5.974113089248924
1947,Trooper,69540.96,52,M,HISPA,12.758646652566446
1948,Trooper,53241.96,26,M,HISPA,3.98091678816129
1949,Trooper,72612.96,42,M,WHITE,17.840202057537116
1950,Trooper,64918.92,32,M,WHITE,4.977514938705107
1951,Trooper,72612.96,37,M,HISPA,16.244002272462815
1952,Trooper,53241.96,35,M,HISPA,5.974113089248924
1953,Trooper,53241.96,29,M,WHITE,5.974113089248924
1954,Trooper,64918.92,43,M,HISPA,6.472412164520832
1955,Trooper,64918.92,38,M,WHITE,5.533310061123774
1956,Trooper,53241.96,31,M,HISPA,5.475814013977015
1957,Trooper,64918.92,27,M,HISPA,5.475814013977015
1958,Trooper,72612.96,42,M,HISPA,14.828504349849757
1959,Trooper,64918.92,29,F,HISPA,7.469010315064649
1960,Corporal,69540.96,46,M,ASIAN,13.92499503754355
1961,Trooper,64918.92,28,M,BLACK,6.472412164520832
1962,Corporal,75967.92,43,M,WHITE,20.287890921784843
1963,Trooper,72612.96,49,M,WHITE,15.937356687680102
1964,Trooper,53241.96,26,M,WHITE,5.475814013977015
1965,Trooper,69540.96,39,M,WHITE,11.26374942675072
1966,Trooper,53241.96,26,M,WHITE,3.4826177128893816
1967,Trooper,64918.92,26,M,WHITE,6.970711239792741
1968,Trooper,79323.0,47,M,WHITE,23.96490003217041
1969,Trooper,53241.96,28,M,BLACK,4.306727721992923
1970,"Sergeant, Public Safety",77638.92,52,M,WHITE,13.256945727838353
1971,Trooper,64918.92,30,M,WHITE,9.37733149893564
1972,"Sergeant, Public Safety",77638.92,38,M,WHITE,11.26374942675072
1973,Trooper,69540.96,34,M,WHITE,12.758646652566446
1974,Trooper,53241.96,30,M,WHITE,3.98091678816129
1975,Probationary Trooper,44082.0,36,M,WHITE,2.5818463075901628
1976,Trooper,64918.92,41,M,ASIAN,3.6167751562318187
1977,"Captain, Public Safety",107682.0,58,M,WHITE,30.768598944536848
1978,Trooper,69540.96,37,M,WHITE,13.946898293599459
1979,Trooper,72612.96,39,M,WHITE,18.19886787545261
1980,Trooper,75967.92,47,M,WHITE,18.56300950738208
1981,Trooper,75967.92,40,F,WHITE,19.33509928335284
1982,"Sergeant, Public Safety",77638.92,37,M,HISPA,13.793575501208101
1983,Trooper,53241.96,28,M,HISPA,3.808428646721014
1984,Trooper,69540.96,40,M,WHITE,11.893468038358078
1985,Trooper,64918.92,28,M,WHITE,3.4826177128893816
1986,Corporal,69540.96,38,M,WHITE,13.256945727838353
1987,Trooper,75967.92,44,M,HISPA,21.26532372327974
1988,"Major, Public Safety",116473.92,48,M,WHITE,24.846506088420707
1989,Trooper,64918.92,28,M,BLACK,7.469010315064649
1990,Trooper,53241.96,30,M,BLACK,5.974113089248924
1991,Corporal,64918.92,32,M,WHITE,9.826348248081754
1992,Corporal,72612.96,43,M,ASIAN,15.937356687680102
1993,Trooper,53241.96,33,M,WHITE,4.479215863433199
1994,Trooper,69540.96,39,M,WHITE,13.793575501208101
1995,Trooper,69540.96,37,M,WHITE,11.26374942675072
1996,"Sergeant, Public Safety",86494.92,46,M,HISPA,26.95469448380186
1997,Trooper,53241.96,35,M,HISPA,4.479215863433199
1998,Trooper,53241.96,42,M,HISPA,5.974113089248924
1999,Trooper,64918.92,39,M,HISPA,4.805026797264831
2000,Trooper,75967.92,49,M,HISPA,18.58765067044498
2001,Trooper,72612.96,39,M,HISPA,17.221435073957714
2002,Trooper,64918.92,30,M,AMIND,6.970711239792741
2003,Trooper,53241.96,27,M,HISPA,5.475814013977015
2004,Trooper,53241.96,29,M,WHITE,4.876212379446532
2005,"Lieutenant, Public Safety",95191.92,47,M,HISPA,26.95469448380186
2006,"Sergeant, Public Safety",77638.92,35,M,HISPA,12.758646652566446
2007,Trooper,72612.96,39,M,HISPA,17.840202057537116
2008,Trooper,69540.96,46,F,HISPA,13.407530613222722
2009,Trooper,53241.96,24,M,HISPA,3.4826177128893816
2010,"Sergeant, Public Safety",84390.96,41,M,HISPA,20.287890921784843
2011,Trooper,64918.92,32,M,WHITE,6.472412164520832
2012,Trooper,53241.96,26,M,WHITE,3.98091678816129
2013,"Sergeant, Public Safety",84390.96,43,F,WHITE,17.298096470153393
2014,Trooper,53241.96,25,M,HISPA,5.974113089248924
2015,Trooper,64918.92,38,M,HISPA,6.472412164520832
2016,"Sergeant, Public Safety",84390.96,42,F,HISPA,22.204425826676797
2017,Corporal,72612.96,46,M,HISPA,18.19886787545261
2018,Trooper,53241.96,25,F,HISPA,3.98091678816129
2019,Trooper,64918.92,32,M,HISPA,7.945406134280649
2020,"Sergeant, Public Safety",77638.92,37,M,HISPA,13.946898293599459
2021,Trooper,53241.96,24,M,HISPA,3.808428646721014
2022,"Sergeant, Public Safety",77638.92,40,M,HISPA,13.946898293599459
2023,Trooper,64918.92,27,M,HISPA,7.945406134280649
2024,Corporal,79323.0,51,M,WHITE,19.915535568834404
2025,Trooper,75967.92,50,M,WHITE,18.58765067044498
2026,Trooper,79323.0,44,M,WHITE,22.721890250997625
2027,Trooper,53241.96,35,M,WHITE,4.306727721992923
2028,Trooper,64918.92,34,M,WHITE,7.945406134280649
2029,Trooper,53241.96,27,M,HISPA,5.475814013977015
2030,Trooper,64918.92,44,M,HISPA,6.472412164520832
2031,Trooper,53241.96,24,M,BLACK,3.4826177128893816
2032,Trooper,64918.92,38,M,HISPA,6.472412164520832
2033,Corporal,69540.96,36,M,HISPA,13.793575501208101
2034,Probationary Trooper,44082.0,24,M,HISPA,3.4826177128893816
2035,Trooper,64918.92,30,M,HISPA,7.945406134280649
2036,Corporal,64918.92,29,M,HISPA,6.970711239792741
2037,Trooper,53241.96,24,F,HISPA,5.475814013977015
2038,Trooper,79323.0,60,M,HISPA,12.085121528847273
2039,Trooper,64918.92,27,M,WHITE,5.533310061123774
2040,"Sergeant, Public Safety",84390.96,48,M,WHITE,18.56300950738208
2041,Trooper,69540.96,35,M,HISPA,12.468428509825664
2042,Trooper,64918.92,32,M,HISPA,9.37733149893564
2043,Trooper,64918.92,41,M,WHITE,7.945406134280649
2044,"Sergeant, Public Safety",72711.0,30,F,HISPA,9.37733149893564
2045,Trooper,72612.96,37,M,HISPA,14.828504349849757
2046,Probationary Trooper,44082.0,23,F,HISPA,2.5818463075901628
2047,Trooper,64918.92,30,M,HISPA,3.98091678816129
2048,Trooper,53241.96,28,M,WHITE,3.6167751562318187
2049,Trooper,53241.96,33,F,HISPA,4.977514938705107
2050,Trooper,72612.96,44,M,WHITE,17.221435073957714
2051,Probationary Trooper,44082.0,26,M,WHITE,2.9843186376174735
2052,Trooper,53241.96,23,M,WHITE,3.98091678816129
2053,Trooper,53241.96,53,M,HISPA,5.475814013977015
2054,Trooper,64918.92,27,F,WHITE,7.945406134280649
2055,Trooper,64918.92,41,M,WHITE,6.472412164520832
2056,Trooper,64918.92,34,M,WHITE,3.6167751562318187
2057,Trooper,72612.96,37,M,WHITE,17.221435073957714
2058,Trooper,53241.96,27,F,HISPA,6.048036578437613
2059,"Sergeant, Public Safety",86494.92,53,M,WHITE,25.17231702225234
2060,Trooper,79323.0,45,M,WHITE,22.45357536431275
2061,Probationary Trooper,44082.0,21,M,WHITE,2.9843186376174735
2062,Trooper,75967.92,40,M,WHITE,20.287890921784843
2063,Trooper,69540.96,46,M,WHITE,13.946898293599459
2064,Trooper,72612.96,43,M,AMIND,16.91752739618199
2065,Trooper,64918.92,30,M,WHITE,8.443705209552558
2066,Trooper,72612.96,40,M,WHITE,15.937356687680102
2067,Trooper,64918.92,41,M,WHITE,6.970711239792741
2068,Trooper,69540.96,48,M,HISPA,13.388365264173803
2069,Trooper,64918.92,30,M,WHITE,7.945406134280649
2070,Corporal,79323.0,47,M,WHITE,25.166841208238363
2071,Corporal,64918.92,27,M,HISPA,7.469010315064649
2072,Corporal,69540.96,34,M,HISPA,11.658008035757065
2073,Trooper,64918.92,32,F,HISPA,6.472412164520832
2074,Trooper,53241.96,24,M,WHITE,3.4826177128893816
2075,Trooper,64918.92,27,M,WHITE,6.472412164520832
2076,Trooper,64918.92,31,M,ASIAN,10.094663134766627
2077,Trooper,64918.92,29,M,HISPA,7.945406134280649
2078,Corporal,69540.96,43,M,ASIAN,12.758646652566446
2079,Trooper,53241.96,37,M,AMIND,4.706462145013244
2080,Director IV,126714.6,54,M,WHITE,25.862269588013444
2081,Trooper,53241.96,28,M,HISPA,4.805026797264831
2082,Trooper,64918.92,34,M,HISPA,9.826348248081754
2083,Trooper,64918.92,31,M,ASIAN,7.945406134280649
2084,Trooper,72612.96,38,M,BLACK,16.91752739618199
2085,Trooper,79323.0,50,M,WHITE,30.768598944536848
2086,Corporal,69540.96,57,M,WHITE,8.156224973818764
2087,Corporal,69540.96,36,M,WHITE,10.401308719549341
2088,Trooper,53241.96,25,M,WHITE,4.977514938705107
2089,Trooper,75967.92,43,M,WHITE,18.98464718645831
2090,Trooper,69540.96,42,M,WHITE,13.256945727838353
2091,"Sergeant, Public Safety",80820.96,42,F,HISPA,16.91752739618199
2092,Trooper,64918.92,29,M,WHITE,8.443705209552558
2093,Trooper,69540.96,29,M,WHITE,11.452665010232927
2094,Trooper,69540.96,35,M,WHITE,13.793575501208101
2095,Trooper,64918.92,36,M,HISPA,6.472412164520832
2096,Trooper,53241.96,28,M,HISPA,4.977514938705107
2097,Probationary Trooper,44082.0,28,M,HISPA,2.5818463075901628
2098,Trooper,64918.92,30,M,WHITE,8.443705209552558
2099,Trooper,72612.96,42,M,HISPA,11.167922681506123
2100,Corporal,64918.92,28,M,WHITE,7.945406134280649
2101,Trooper,64918.92,54,M,WHITE,5.533310061123774
2102,Trooper,53241.96,31,M,WHITE,3.808428646721014
2103,"Sergeant, Public Safety",86494.92,50,M,WHITE,25.862269588013444
2104,Probationary Trooper,44082.0,31,M,WHITE,2.9843186376174735
2105,Trooper,69540.96,37,F,BLACK,12.758646652566446
2106,Trooper,53241.96,25,M,HISPA,4.805026797264831
2107,Trooper,53241.96,40,M,WHITE,4.306727721992923
2108,Probationary Trooper,44082.0,26,M,WHITE,2.5818463075901628
2109,Trooper,72612.96,42,M,WHITE,14.828504349849757
2110,Trooper,64918.92,32,F,HISPA,7.945406134280649
2111,Trooper,53241.96,32,M,HISPA,4.977514938705107
2112,Trooper,69540.96,31,M,WHITE,11.26374942675072
2113,Trooper,69540.96,47,M,HISPA,13.256945727838353
2114,"Sergeant, Public Safety",86494.92,59,M,HISPA,25.17231702225234
2115,Probationary Trooper,44082.0,29,M,WHITE,2.9843186376174735
2116,Trooper,64918.92,40,F,HISPA,3.6167751562318187
2117,Corporal,69540.96,39,M,HISPA,11.762048502022628
2118,Trooper,64918.92,32,M,HISPA,8.539531954797155
2119,"Lieutenant, Public Safety",95191.92,49,M,HISPA,25.862269588013444
2120,Trooper,64918.92,44,M,HISPA,6.970711239792741
2121,Trooper,53241.96,23,M,WHITE,3.808428646721014
2122,Trooper,53241.96,45,M,WHITE,4.306727721992923
2123,Trooper,53241.96,26,M,WHITE,3.4826177128893816
2124,Trooper,72612.96,40,M,HISPA,16.91752739618199
2125,Trooper,53241.96,26,M,HISPA,3.6167751562318187
2126,Corporal,69540.96,35,M,HISPA,11.915371294413985
2127,Trooper,79323.0,56,M,HISPA,22.45357536431275
2128,Trooper,53241.96,24,M,HISPA,4.306727721992923
2129,Trooper,64918.92,28,F,HISPA,6.970711239792741
2130,Trooper,53241.96,26,M,HISPA,3.808428646721014
2131,Trooper,64918.92,34,M,HISPA,3.6167751562318187
2132,Trooper,69540.96,55,F,HISPA,11.26374942675072
2133,Trooper,72612.96,41,M,HISPA,18.19886787545261
2134,Trooper,53241.96,28,M,HISPA,4.977514938705107
2135,Trooper,64918.92,32,M,HISPA,6.970711239792741
2136,Trooper,72612.96,42,M,HISPA,17.221435073957714
2137,Trooper,64918.92,32,M,HISPA,7.945406134280649
2138,Trooper,53241.96,33,M,HISPA,5.974113089248924
2139,Trooper,64918.92,33,M,HISPA,5.475814013977015
2140,Trooper,53241.96,26,M,HISPA,3.808428646721014
2141,Trooper,75967.92,52,M,HISPA,17.489749960642587
2142,Trooper,64918.92,34,M,HISPA,6.472412164520832
2143,Corporal,79323.0,52,M,HISPA,30.768598944536848
2144,Trooper,64918.92,39,M,HISPA,6.472412164520832
2145,Probationary Trooper,44082.0,22,M,WHITE,2.9843186376174735
2146,Trooper,53241.96,57,M,WHITE,5.974113089248924
2147,Trooper,53241.96,30,M,ASIAN,3.4826177128893816
2148,Trooper,69540.96,36,M,BLACK,12.966727585097573
2149,"Sergeant, Public Safety",77638.92,35,M,WHITE,12.260347577294537
2150,Corporal,79323.0,48,M,WHITE,23.277685373416293
2151,Trooper,53241.96,28,M,WHITE,4.977514938705107
2152,Trooper,64918.92,35,M,WHITE,10.094663134766627
2153,Trooper,64918.92,38,M,ASIAN,5.538785875137751
2154,Corporal,69540.96,39,M,WHITE,13.946898293599459
2155,Trooper,53241.96,30,M,WHITE,4.977514938705107
2156,Trooper,72612.96,48,M,WHITE,17.840202057537116
2157,Trooper,53241.96,39,M,WHITE,4.479215863433199
2158,Trooper,53241.96,25,M,WHITE,4.805026797264831
2159,Trooper,69540.96,54,M,WHITE,11.35683826498833
2160,Corporal,72612.96,48,M,WHITE,17.840202057537116
2161,"Sergeant, Public Safety",77638.92,36,M,WHITE,13.793575501208101
2162,Corporal,72612.96,38,M,BLACK,15.937356687680102
2163,"Sergeant, Public Safety",80820.96,43,M,WHITE,7.080227520072281
2164,Trooper,79323.0,53,M,WHITE,4.763958192160003
2165,"Sergeant, Public Safety",84390.96,44,M,WHITE,19.33509928335284
2166,Trooper,75967.92,45,M,WHITE,19.33509928335284
2167,Trooper,75967.92,40,M,WHITE,18.98464718645831
2168,Trooper,75967.92,45,M,WHITE,20.287890921784843
2169,Trooper,53241.96,24,M,WHITE,3.4826177128893816
2170,Trooper,69540.96,34,M,HISPA,12.410932462678906
2171,Probationary Trooper,44082.0,32,M,HISPA,2.9843186376174735
2172,Corporal,75967.92,51,M,HISPA,18.56300950738208
2173,"Sergeant, Public Safety",84390.96,45,M,WHITE,20.287890921784843
2174,Trooper,53241.96,26,M,WHITE,4.479215863433199
2175,Trooper,79323.0,61,M,WHITE,13.506095265474308
2176,Trooper,69540.96,60,M,BLACK,13.946898293599459
2177,Trooper,69540.96,40,M,WHITE,10.516300813842857
2178,Corporal,75967.92,45,M,WHITE,19.33509928335284
2179,Trooper,69540.96,33,M,HISPA,12.838045955769113
2180,Trooper,53241.96,31,M,WHITE,3.98091678816129
2181,Trooper,53241.96,25,M,WHITE,4.306727721992923
2182,Trooper,64918.92,29,M,WHITE,8.539531954797155
2183,Trooper,53241.96,29,M,WHITE,5.974113089248924
2184,Trooper,53241.96,25,M,WHITE,6.086367276535452
2185,Trooper,64918.92,27,M,WHITE,7.469010315064649
2186,Trooper,64918.92,32,M,HISPA,6.472412164520832
2187,Trooper,64918.92,30,M,HISPA,5.533310061123774
2188,Probationary Trooper,44082.0,36,M,HISPA,2.5818463075901628
2189,"Sergeant, Public Safety",86494.92,51,M,BLACK,25.862269588013444
2190,Trooper,64918.92,39,M,WHITE,8.936528470810488
2191,Probationary Trooper,44082.0,22,M,HISPA,2.5818463075901628
2192,Trooper,53241.96,25,M,WHITE,3.98091678816129
2193,Trooper,64918.92,27,M,HISPA,6.472412164520832
2194,Trooper,69540.96,32,M,WHITE,12.985892934146491
2195,Trooper,69540.96,48,M,HISPA,10.4588047666961
2196,Trooper,79323.0,64,M,WHITE,13.506095265474308
2197,Trooper,53241.96,27,M,WHITE,4.479215863433199
2198,Corporal,69540.96,35,M,HISPA,13.388365264173803
2199,Corporal,69540.96,40,M,WHITE,12.260347577294537
2200,Trooper,53241.96,29,M,WHITE,3.98091678816129
2201,Trooper,53241.96,23,M,BLACK,3.4826177128893816
2202,Trooper,64918.92,27,M,HISPA,8.112418461706948
2203,"Lieutenant, Public Safety",92859.96,51,M,WHITE,19.33509928335284
2204,Trooper,64918.92,28,M,HISPA,7.945406134280649
2205,Trooper,64918.92,31,M,WHITE,8.443705209552558
2206,Trooper,64918.92,28,M,WHITE,7.945406134280649
2207,Probationary Trooper,44082.0,24,M,WHITE,2.9843186376174735
2208,Corporal,64918.92,26,M,WHITE,7.945406134280649
2209,Trooper,69540.96,34,M,WHITE,13.256945727838353
2210,Trooper,64918.92,28,M,WHITE,8.443705209552558
2211,"Sergeant, Public Safety",80820.96,47,M,WHITE,17.840202057537116
2212,Corporal,75967.92,46,M,WHITE,20.287890921784843
2213,Trooper,72612.96,38,M,WHITE,17.840202057537116
2214,Trooper,53241.96,32,M,WHITE,3.4826177128893816
2215,Trooper,79323.0,68,M,WHITE,18.25362601559238
2216,Trooper,64918.92,34,M,WHITE,7.792083341889293
2217,Trooper,79323.0,60,M,WHITE,11.797641293113479
2218,Trooper,53241.96,23,F,WHITE,3.4826177128893816
2219,Probationary Trooper,44082.0,26,M,WHITE,2.5818463075901628
2220,"Sergeant, Public Safety",77638.92,32,M,WHITE,13.256945727838353
2221,Trooper,53241.96,26,M,WHITE,4.805026797264831
2222,"Lieutenant, Public Safety",95191.92,54,M,WHITE,31.305228717906598
2223,"Sergeant, Public Safety",77638.92,33,M,WHITE,11.26374942675072
2224,Trooper,69540.96,50,M,WHITE,13.445861311320561
2225,Trooper,69540.96,32,M,WHITE,12.58615851112617
2226,"Sergeant, Public Safety",77638.92,33,M,WHITE,11.762048502022628
2227,Trooper,64918.92,35,M,WHITE,8.936528470810488
2228,Trooper,69540.96,37,M,WHITE,13.256945727838353
2229,Probationary Trooper,44082.0,28,M,HISPA,2.9843186376174735
2230,Trooper,53241.96,48,M,HISPA,4.977514938705107
2231,Trooper,53241.96,23,M,HISPA,3.98091678816129
2232,Trooper,64918.92,47,M,HISPA,5.533310061123774
2233,Trooper,53241.96,27,M,HISPA,4.306727721992923
2234,Trooper,53241.96,35,M,HISPA,4.977514938705107
2235,Trooper,79323.0,50,M,HISPA,22.45357536431275
2236,"Sergeant, Public Safety",72711.0,29,M,HISPA,8.443705209552558
2237,Trooper,72612.96,48,M,HISPA,14.828504349849757
2238,Trooper,64918.92,27,M,WHITE,6.472412164520832
2239,Corporal,75967.92,47,M,BLACK,21.26532372327974
2240,Trooper,64918.92,45,M,WHITE,9.826348248081754
2241,Probationary Trooper,44082.0,22,M,WHITE,2.9843186376174735
2242,Probationary Trooper,44082.0,29,M,HISPA,2.9843186376174735
2243,Probationary Trooper,44082.0,28,M,HISPA,2.9843186376174735
2244,Probationary Trooper,44082.0,50,M,HISPA,2.9843186376174735
2245,Probationary Trooper,44082.0,22,F,HISPA,2.5818463075901628
2246,Trooper,64918.92,27,M,HISPA,6.472412164520832
2247,Probationary Trooper,44082.0,26,F,HISPA,4.993942380747038
